,Symbol,tweetCount,replyCount,retweetCount,likeCount,quoteCount,weightedSentiment,unweightedSentiment
280,BIGC,4,0.25,0.0,1.0,0.0,0.7258,0.567675
281,RXT,10,0.2,1.3,1.7,0.2,0.51775,0.35431999999999997
282,AFIB,9,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
283,RKT,454,0.6013215859030837,0.3766519823788546,3.9030837004405288,0.03303964757709251,0.34219139399372484,0.18132092511013218
284,OSH,9,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.0,0.74817,0.2899111111111111
285,IBEX,1000,0.25,0.701,2.77,0.046,0.15415256172020178,0.1082182
286,CMPI,0,,,,,,
287,FRLN,0,,,,,,
288,KBNT,351,0.36752136752136755,0.3162393162393162,2.2877492877492878,0.08831908831908832,0.1401479515828678,0.19006267806267804
289,BEKE,147,0.4013605442176871,0.42857142857142855,1.6802721088435375,0.09523809523809523,-0.027225848563968653,0.05876462585034014
290,NTST,58,0.20689655172413793,0.1724137931034483,1.3103448275862069,0.0,0.18666836734693878,0.17706724137931035
291,CVAC,303,0.23102310231023102,0.4752475247524752,1.4026402640264026,0.07920792079207921,0.17792458521870286,0.1500930693069307
292,DCT,181,0.06629834254143646,0.2983425414364641,0.7071823204419889,0.03314917127071823,0.1507095,0.049349171270718244
293,INBX,91,0.2967032967032967,0.34065934065934067,1.5164835164835164,0.06593406593406594,0.40326435643564357,0.0928978021978022
294,HRMY,13,0.0,0.07692307692307693,0.7692307692307693,0.0,0.5650181818181819,0.4169538461538463
295,BFT,15,0.06666666666666667,0.13333333333333333,0.6,0.0,0.24975000000000003,0.024873333333333338
296,KYMR,15,0.13333333333333333,0.5333333333333333,1.7333333333333334,0.13333333333333333,0.215,0.13802666666666666
297,NNOX,27,0.07407407407407407,0.18518518518518517,1.1481481481481481,0.037037037037037035,0.209825641025641,0.1275148148148148
298,CLA,2,0.0,0.0,0.0,0.0,0.148,0.148
299,XPEV,881,0.33938706015891035,0.8002270147559591,2.485811577752554,0.09988649262202043,0.0952561243144424,0.14962656072644723
300,GP,32,0.375,0.75,4.1875,0.125,0.15811379310344828,0.182015625
301,HCDI,5,0.0,0.2,1.0,0.0,0.0,0.10212000000000002
302,AUVI,33,0.15151515151515152,0.09090909090909091,0.7575757575757576,0.030303030303030304,0.010817647058823515,0.11281818181818182
303,PRFX,0,,,,,,
304,MTCR,644,0.687888198757764,0.18167701863354038,1.0217391304347827,0.08850931677018634,0.15162603921568626,0.13408152173913043
305,FROG,1000,0.683,1.623,9.955,0.165,-0.17198292290358924,0.10861330000000001
306,SNOW,1000,0.631,0.6,7.699,0.104,0.11198679433252158,0.07315
307,STEP,19,0.15789473684210525,0.2631578947368421,1.631578947368421,0.05263157894736842,0.31014250000000004,0.13215263157894738
308,AMWL,1000,0.506,1.396,4.105,0.062,0.28791936068545065,0.2028811
309,DYN,40,0.125,0.3,0.975,0.05,0.34083103448275864,0.118025
310,SUMO,1000,0.553,1.352,8.671,0.215,0.1158140580113057,0.1124076
311,BNL,31,0.06451612903225806,0.06451612903225806,0.6451612903225806,0.0,0.19965000000000002,0.07390967741935484
312,PTVE,45,0.17777777777777778,0.4,1.7333333333333334,0.022222222222222223,-0.13033047619047616,0.007762222222222232
313,VTRU,88,0.23863636363636365,0.3522727272727273,1.5227272727272727,0.06818181818181818,0.4207958333333333,0.09588295454545454
314,U,1000,0.611,2.791,4.96,0.145,0.31539074879510987,0.218159
315,CMPS,96,0.28125,1.15625,4.21875,0.19791666666666666,0.16244875444839857,0.08650208333333335
316,ATHA,39,0.07692307692307693,0.717948717948718,1.205128205128205,0.05128205128205128,0.051288749999999994,0.06183333333333334
317,ASPL,8,0.5,0.0,2.125,0.25,-0.06292173913043478,-0.0603
318,GDRX,110,0.4090909090909091,0.6,2.8,0.10909090909090909,0.42563944315545243,0.09109636363636366
319,VIH,2,0.0,0.0,0.0,0.0,0.0,0.0
320,LSF,68,0.04411764705882353,0.39705882352941174,0.7794117647058824,0.029411764705882353,0.11024941176470586,0.10517941176470588
321,CRSR,1000,0.148,0.115,0.623,0.009,0.2673179888268157,0.5556631
322,BSY,167,0.04790419161676647,0.3652694610778443,1.089820359281437,0.023952095808383235,0.3978019607843137,0.2091646706586826
323,TSHA,40,0.0,0.2,0.65,0.025,0.2677742857142857,0.18112500000000004
324,PRLD,22,0.045454545454545456,0.2727272727272727,1.2272727272727273,0.0,0.18637058823529415,0.08774545454545456
325,VIAO,14,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.07142857142857142,0.33734137931034486,0.18982142857142856
326,AMST,120,0.39166666666666666,1.75,7.358333333333333,0.11666666666666667,0.07822201039861353,0.194165
327,GLSI,1,0.0,0.0,0.0,0.0,0.0,0.0
328,SYTA,1,0.0,0.0,0.0,0.0,0.296,0.296
329,GRAY,24,0.041666666666666664,0.20833333333333334,0.7916666666666666,0.0,0.360576,0.2887708333333333
330,PMVP,26,0.0,0.38461538461538464,1.0384615384615385,0.038461538461538464,0.17505,0.06584999999999999
331,ORPH,1000,0.482,1.061,3.695,0.112,0.2680164859813084,0.22837580000000002
332,PLTR,357,0.5546218487394958,1.1932773109243697,4.282913165266106,0.22969187675070027,0.20774434004474276,0.1985596638655462
333,ASAN,1000,0.557,0.372,4.313,0.056,0.029959060022650065,0.21381340000000001
334,CD,13,0.15384615384615385,1.1538461538461537,3.5384615384615383,0.15384615384615385,-0.0007399999999999981,0.08760769230769233
335,BQ,29,0.20689655172413793,0.06896551724137931,0.6896551724137931,0.0,0.014521428571428565,0.06366551724137931
336,YALA,27,1.5555555555555556,0.7407407407407407,4.407407407407407,0.14814814814814814,0.0037194594594594592,0.060703703703703704
337,LUNG,1000,0.746,1.137,4.803,0.164,-0.08981770802919709,-0.2133357
338,THRY,0,,,,,,
339,LXEH,0,,,,,,
340,AVO,103,0.33980582524271846,0.5631067961165048,2.679611650485437,0.038834951456310676,0.5554605898123325,0.3411291262135922
341,CCCC,0,,,,,,
342,ASO,23,0.13043478260869565,1.2608695652173914,6.956521739130435,0.2608695652173913,0.4421085858585858,0.21296086956521737
343,ONCR,56,0.32142857142857145,0.05357142857142857,0.5535714285714286,0.017857142857142856,-0.11005094339622641,-0.033174999999999996
344,IMNM,7,1.5714285714285714,1.5714285714285714,2.7142857142857144,0.14285714285714285,0.48303571428571435,0.18865714285714286
345,SQFT,4,0.0,0.0,0.25,0.0,0.5106,0.5106
346,AZYO,1,0.0,1.0,1.0,0.0,0.8718,0.8718
347,FUBO,1000,0.587,0.231,1.42,0.046,0.23331873905429076,0.2006038
348,LCY,7,0.0,0.0,0.2857142857142857,0.0,-0.2263,0.12792857142857142
349,SPRB,1,0.0,0.0,0.0,0.0,0.0,0.0
350,STTK,5,0.0,0.0,0.0,0.0,-0.30862,-0.30862
351,KRON,5,0.0,0.0,0.2,0.0,0.0,0.037680000000000005
352,IH,1000,0.428,1.026,4.864,0.188,0.09609987703658161,0.0879416
353,INTZ,1000,0.738,3.137,17.492,0.359,-0.1183028261069686,-0.07062940000000001
354,FVAM,10,0.0,0.0,0.1,0.0,0.0,0.5547
355,CDAK,16,0.125,0.3125,2.25,0.0625,0.14098863636363634,0.1737375
356,EBC,17,0.11764705882352941,0.4117647058823529,3.235294117647059,0.11764705882352941,0.4167469696969697,0.15404117647058824
357,ARRY,161,0.13043478260869565,0.6832298136645962,1.5403726708074534,0.055900621118012424,0.29512499999999997,0.2585683229813665
358,MNSO,13,0.0,0.0,0.6923076923076923,0.0,0.020822222222222225,0.11222307692307693
359,OPT,1000,0.014,0.018,0.065,0.003,0.017821999999999994,-0.3543791
360,PRAX,35,0.05714285714285714,0.2857142857142857,0.8571428571428571,0.02857142857142857,0.2194441860465116,0.1638342857142857
361,KRBP,6,0.0,0.0,0.6666666666666666,0.0,0.0,0.13443333333333332
362,EAR,1000,0.416,0.508,5.029,0.088,0.11397220658831318,0.10834030000000001
363,TARS,17,0.0,0.11764705882352941,0.9411764705882353,0.0,0.13173333333333334,0.09359411764705883
364,ALGS,22,0.0,0.22727272727272727,0.7727272727272727,0.0,0.07615909090909091,0.12073636363636364
365,HLXA,11,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.024836363636363636
366,YGMZ,2,0.0,0.5,1.0,0.0,0.0,0.0
367,MSP,71,0.028169014084507043,0.29577464788732394,0.8028169014084507,0.056338028169014086,0.1654095238095238,0.21709999999999996
368,ABCM,138,0.15217391304347827,0.6231884057971014,2.289855072463768,0.10869565217391304,0.34543858447488585,0.21779420289855073
369,CTAC,6,0.0,0.0,0.16666666666666666,0.0,-0.128,0.006666666666666664
370,GHLD,11,0.0,0.18181818181818182,1.4545454545454546,0.09090909090909091,0.20832631578947367,0.18125454545454545
371,MCFE,1000,0.834,0.661,5.084,0.128,0.1581423140002982,0.27165120000000004
372,BLSA,0,,,,,,
373,FHTX,29,0.034482758620689655,0.1724137931034483,0.8275862068965517,0.0,0.09609333333333334,0.08850689655172414
374,BDSX,42,0.2619047619047619,0.5,1.6428571428571428,0.16666666666666666,0.30555370370370377,0.12267142857142857
375,ROOT,1000,0.484,0.459,3.279,0.125,0.17723473659995398,0.0472512
376,AJAX,1000,0.739,1.044,15.463,0.446,0.15310201220890798,0.17638990000000002
377,GATO,193,0.13471502590673576,0.32124352331606215,1.3730569948186528,0.031088082901554404,0.1506008356545961,0.2700601036269431
378,ABST,175,0.6171428571428571,1.1942857142857144,6.371428571428571,0.06857142857142857,-0.06605886426592798,0.16600742857142856
379,ACIC,13,0.0,0.0,0.0,0.0,0.08481538461538461,0.08481538461538461
380,MAX,1000,0.658,1.077,7.653,0.384,0.43027798812934914,0.12785760000000002
381,GLTO,23,0.043478260869565216,0.30434782608695654,1.7826086956521738,0.13043478260869565,0.313025,0.16937826086956526
382,ALGM,32,0.03125,0.15625,0.40625,0.0625,0.07864761904761904,0.15464375
383,LESL,1000,0.442,0.778,6.351,0.114,0.15781794404684452,0.0490632
384,JUPW,18,0.3333333333333333,0.5555555555555556,2.2222222222222223,0.0,0.5659875000000001,0.5130333333333332
385,NBA,20,0.75,0.15,3.0,0.1,0.69194875,0.161775
386,LU,35,0.08571428571428572,0.22857142857142856,0.7428571428571429,0.11428571428571428,0.1334390243902439,0.11987428571428574
387,SQZ,11,0.0,0.09090909090909091,0.6363636363636364,0.0,-0.43174999999999997,0.014781818181818184
388,AVIR,76,0.09210526315789473,0.3157894736842105,1.5,0.05263157894736842,0.22645100671140939,0.10293026315789473
389,CFAC,13,0.0,0.0,0.23076923076923078,0.0,0.4498,0.09
390,DGNS,4,0.0,0.0,0.5,0.0,0.8225,0.71645
391,NGMS,49,0.20408163265306123,0.7959183673469388,5.1020408163265305,0.04081632653061224,0.4885295681063123,0.2807714285714286
392,OLMA,11,0.18181818181818182,0.2727272727272727,1.8181818181818181,0.0,0.059084000000000005,-0.04356363636363635
393,JYAC,0,,,,,,
394,YSG,14,0.14285714285714285,0.07142857142857142,1.2142857142857142,0.21428571428571427,0.3879347826086956,0.1349357142857143
395,TLS,1000,0.753,0.882,3.568,0.098,0.23351194114318055,0.1221925
396,MRVI,15,0.06666666666666667,0.06666666666666667,1.4,0.0,0.22979565217391307,0.0551
397,SHC,24,0.5416666666666666,0.20833333333333334,1.2083333333333333,0.041666666666666664,0.08862291666666666,0.055475
398,OZON,408,0.37254901960784315,0.5392156862745098,2.6127450980392157,0.12745098039215685,0.284576644295302,0.19865367647058826
399,VMAR,3,1.0,0.0,1.3333333333333333,0.3333333333333333,0.3407,0.24796666666666667
400,FRX,2,0.0,0.0,0.0,0.0,0.0,0.0
401,CAP,1,0.0,0.0,0.0,0.0,0.7983,0.7983
402,DCBO,73,0.0410958904109589,0.7808219178082192,1.3287671232876712,0.0821917808219178,0.30622085889570555,0.319513698630137
403,KNTE,0,,,,,,
404,YQ,0,,,,,,
405,SEER,1000,0.397,0.768,2.841,0.044,-0.023520395061728396,0.059467900000000004
406,SBTX,1,0.0,0.0,0.0,0.0,0.0,0.0
407,SGTX,0,,,,,,
408,DASH,1000,0.783,19.248,125.887,2.317,0.6078672358080074,0.0937022
409,AI,1000,0.35,0.872,2.349,0.08,0.3211548069022186,0.16927330000000002
410,PUBM,243,0.11522633744855967,0.41975308641975306,1.1481481481481481,0.0411522633744856,0.3587859188544153,0.4119242798353909
411,ABNB,1000,0.591,0.347,2.354,0.042,0.2178508698260348,0.1250084
412,HYFM,0,,,,,,
413,CERT,1000,0.661,1.48,4.998,0.3,0.04986944481785187,0.0724288
414,ABCL,4,0.0,0.25,4.25,0.0,0.020066666666666667,0.18432500000000002
415,FDMT,0,,,,,,
416,VVOS,2,0.0,0.0,0.0,0.0,0.7364999999999999,0.7364999999999999
417,ROCC,0,,,,,,
418,NBTX,85,0.1411764705882353,0.3764705882352941,1.388235294117647,0.09411764705882353,0.5632376470588235,0.3276929411764706
419,WNW,4,0.0,0.25,0.0,0.0,0.0,0.0
420,OCG,15,0.26666666666666666,0.7333333333333333,2.2,0.06666666666666667,0.14111632653061226,0.035460000000000005
421,SCPS,5,0.0,0.2,0.0,0.0,0.0,0.0
422,UPST,34,0.17647058823529413,0.3235294117647059,1.588235294117647,0.11764705882352941,0.32802533333333334,0.32280588235294116
423,BCAB,53,0.6981132075471698,1.2452830188679245,7.245283018867925,0.5283018867924528,0.16087689320388351,0.3029339622641509
424,WISH,1000,0.518,0.493,3.073,0.084,0.5664457053742803,0.4832761
425,MDWT,56,0.35714285714285715,0.5714285714285714,2.0892857142857144,0.017857142857142856,-0.08523294117647058,0.10956250000000001
426,VIRI,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0086,0.0043
427,MASS,22,0.3181818181818182,1.5909090909090908,2.5454545454545454,0.36363636363636365,-0.49695754716981133,-0.023077272727272734
428,GBS,1000,0.586,0.518,2.284,0.051,0.15174120383832504,0.0918577
429,IKT,8,0.0,0.125,0.375,0.0,0.1366,0.0
430,MRM,4,0.0,0.25,3.25,0.5,-0.112,-0.064
431,AGCB,4,0.75,3.75,15.0,0.25,0.5978050632911392,0.5236
432,OMEG,5,0.2,0.0,0.4,0.0,-0.22693333333333332,-0.13616
433,CGEM,31,0.12903225806451613,0.12903225806451613,1.1612903225806452,0.0,0.13109772727272728,0.2629193548387097
434,GRCL,21,0.0,0.14285714285714285,1.1428571428571428,0.047619047619047616,-0.32667499999999994,-0.3106095238095238
435,KUKE,10,0.2,1.6,7.1,0.1,0.16813333333333333,0.18757
436,QLI,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
437,MSGM,123,0.4715447154471545,0.5772357723577236,2.5609756097560976,0.032520325203252036,0.2418495535714286,0.19106341463414633
438,AFRM,128,0.5,0.984375,5.1875,0.3671875,0.09193340732519423,0.17670703124999998
439,WOOF,4,0.25,1.25,5.25,1.0,0.6423225806451612,0.5356000000000001
440,POSH,1000,0.064,0.063,0.293,0.017,0.11262219679633867,0.2876934
441,PLTK,26,0.5384615384615384,1.0384615384615385,5.5,0.11538461538461539,0.14149251336898394,0.2143192307692308
442,TBA,9,1.1111111111111112,0.7777777777777778,8.88888888888889,0.0,0.524859793814433,0.6371111111111111
443,DRVN,27,0.2962962962962963,0.7037037037037037,4.074074074074074,0.037037037037037035,-0.02450579710144927,0.04981481481481481
444,MYTE,10,0.2,0.6,3.9,0.0,0.07405106382978724,0.29956000000000005
445,DFH,29,0.20689655172413793,0.13793103448275862,0.8620689655172413,0.10344827586206896,0.342221052631579,0.39215517241379305
446,HUDI,0,,,,,,
447,PAX,21,0.047619047619047616,0.14285714285714285,0.5238095238095238,0.047619047619047616,-0.015337500000000004,0.11547142857142857
448,RLX,1000,0.342,0.075,1.015,0.039,-0.057489734874235206,0.052248
449,MNTK,1,0.0,0.0,2.0,0.0,0.0,0.0
450,EZGO,133,0.3458646616541353,0.3082706766917293,1.4661654135338347,0.05263157894736842,0.14256885813148787,0.14840977443609024
451,BTNB,12,0.8333333333333334,1.0,8.666666666666666,0.4166666666666667,0.34254045801526717,0.21896666666666664
452,TIRX,1,0.0,0.0,0.0,0.0,0.296,0.296
453,SHLS,22,0.22727272727272727,0.4090909090909091,2.590909090909091,0.09090909090909091,0.2705410958904109,0.22674090909090908
454,HCAQ,1,0.0,1.0,3.0,0.0,0.0,0.0
455,VINP,14,0.14285714285714285,0.42857142857142855,1.7142857142857142,0.07142857142857142,0.18672121212121212,0.3591571428571429
456,XM,85,0.2823529411764706,0.4117647058823529,1.9764705882352942,0.047058823529411764,0.3878709956709957,0.28975294117647055
457,AGFY,78,0.4358974358974359,0.358974358974359,1.7307692307692308,0.0,0.29128375634517767,0.17615
458,ZIM,15,0.2,0.5333333333333333,2.066666666666667,0.0,0.08121904761904762,0.09969333333333334
459,NLSP,7,0.0,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0
460,TRIN,93,0.43010752688172044,1.1935483870967742,7.817204301075269,0.20430107526881722,0.13457982162764773,0.2424763440860215
461,HMPT,91,0.32967032967032966,0.37362637362637363,2.6483516483516483,0.03296703296703297,0.3178071428571428,0.022323076923076928
462,TIXT,83,0.25301204819277107,0.7951807228915663,19.566265060240966,0.20481927710843373,0.3365837384259259,0.19685421686746987
463,ONTF,23,0.13043478260869565,0.21739130434782608,1.2173913043478262,0.0,0.026269444444444446,0.1600608695652174
464,ATC,1000,0.518,0.57,4.162,0.173,0.23533044440346673,0.16205260000000002
465,SANA,1000,0.479,1.176,4.029,0.052,0.18001398186889817,0.1550104
466,SNSE,32,0.0625,0.40625,0.5625,0.03125,-0.19385588235294116,-0.0283
467,LABP,14,0.07142857142857142,0.5714285714285714,0.7142857142857143,0.0,0.030836842105263156,0.09697142857142858
468,IMCR,11,0.2727272727272727,1.4545454545454546,3.8181818181818183,0.18181818181818182,0.07766984126984128,0.06826363636363637
469,TERN,34,0.20588235294117646,2.1176470588235294,4.147058823529412,0.08823529411764706,0.018912556053811678,0.14563823529411768
470,CNEY,2,0.0,0.0,0.0,0.0,0.2998,0.2998
471,BOLT,1000,0.728,1.55,13.561,0.121,0.3331496679197995,0.12805719999999998
472,VOR,1000,0.265,0.161,1.854,0.019,-0.02649003914745542,0.2701543
473,RAAS,3,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.06345454545454544,-0.0412
474,PGRW,79,0.8227848101265823,1.0632911392405062,7.7215189873417724,0.26582278481012656,0.2737897435897436,0.5034822784810127
475,SDH,105,0.7428571428571429,2.1619047619047618,6.923809523809524,0.1619047619047619,-0.454015061963775,0.0014904761904761944
476,XPDI,11,0.18181818181818182,1.1818181818181819,3.6363636363636362,0.2727272727272727,0.23551724137931035,0.024836363636363636
477,VLON,12,0.16666666666666666,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0
478,APGB,11,0.45454545454545453,0.2727272727272727,2.4545454545454546,0.45454545454545453,0.41364999999999996,0.42930909090909086
479,BPTS,70,0.14285714285714285,0.3,1.0285714285714285,0.04285714285714286,0.21167735849056607,0.048221428571428575
480,DSP,39,0.1282051282051282,0.3333333333333333,1.4102564102564104,0.02564102564102564,0.15383783783783783,0.11239230769230768
481,FORE,27,0.14814814814814814,0.2222222222222222,0.3333333333333333,0.0,0.22285789473684212,0.12778148148148147
482,APR,1000,0.528,1.363,5.438,0.246,0.35475904950495046,0.2101692
483,LDI,566,0.30212014134275617,0.5176678445229682,1.8886925795053005,0.06713780918727916,0.2706099936346276,0.1796058303886926
484,PUCK,1000,1.109,0.787,11.306,0.181,0.3662643951281477,0.1305953
485,BMBL,1000,0.611,0.515,4.118,0.103,0.18586682251729944,0.15934550000000003
486,SGFY,93,0.1935483870967742,0.3548387096774194,1.4301075268817205,0.021505376344086023,0.1396306451612903,0.0687505376344086
487,BVS,1000,0.719,0.685,4.077,0.075,0.057671940244780395,0.07270660000000001
488,TLIS,26,0.11538461538461539,1.1538461538461537,1.6923076923076923,0.07692307692307693,0.02420759493670886,0.03984615384615385
489,SLAC,4,0.0,0.0,0.0,0.0,0.0,0.0
490,NEXI,164,0.3353658536585366,0.9207317073170732,3.341463414634146,0.04878048780487805,0.37884698162729663,0.2020993902439025
491,CCVI,4,3.0,1.0,12.25,0.75,0.06536911764705883,0.123475
492,BITE,1000,0.536,0.671,4.397,0.125,0.04125512305812532,0.0594261
493,LGVN,22,0.045454545454545456,1.0909090909090908,0.6363636363636364,0.0,-0.005802564102564103,-0.010286363636363637
494,MSAC,12,0.0,0.75,0.3333333333333333,0.0,0.0,0.0
495,FSII,2,1.0,0.5,8.0,0.0,0.0,0.0
496,PFDR,22,0.0,0.6818181818181818,0.22727272727272727,0.045454545454545456,0.13805714285714282,0.05115
497,ABGI,0,,,,,,
498,NVSA,8,1.125,1.25,8.5,0.25,0.2406876404494382,0.2130625
499,SPTK,1,0.0,0.0,8.0,0.0,0.0,0.0
500,VRPX,2,0.0,0.0,0.5,0.0,0.0,0.45405
501,TWNI,12,0.0,0.9166666666666666,0.25,0.0,0.0,0.0
502,EJFA,5,0.0,0.0,0.0,0.0,0.10533999999999999,0.10533999999999999
503,LIII,0,,,,,,
504,MACC,106,0.5094339622641509,6.5754716981132075,19.433962264150942,0.2830188679245283,0.7174837381203804,0.40698962264150945
505,RXRA,20,0.0,0.2,0.15,0.0,0.02877142857142857,0.031369999999999995
506,PSAG,5,0.2,0.4,1.6,0.0,0.17789999999999997,0.28134
507,INNV,39,0.05128205128205128,0.3333333333333333,1.205128205128205,0.0,0.2159532258064516,0.07266153846153846
508,TWNT,5,0.4,0.0,2.2,0.0,0.34006153846153847,0.20415999999999998
509,FRSG,3,0.0,0.0,0.0,0.0,0.494,0.494
510,PDOT,1,0.0,0.0,0.0,0.0,0.0,0.0
511,GROY,439,0.42596810933940776,2.4464692482915718,6.569476082004556,0.10250569476082004,0.49404861575179,0.2741861047835991
512,SVFC,10,0.3,0.3,2.2,0.0,-0.2951857142857143,-0.19396999999999998
513,CLAA,16,0.0,0.0,0.0625,0.0,0.5719,0.3922875
514,SBII,1,0.0,0.0,0.0,0.0,0.5267,0.5267
515,LCAA,2,0.0,0.0,0.0,0.0,0.5766,0.5766
516,FHS,15,0.0,0.7333333333333333,0.5333333333333333,0.0,0.0,0.0
517,CPNG,1000,0.428,0.81,4.081,0.155,0.327288308366825,0.16824350000000002
518,ATSP,0,,,,,,
519,RXDX,24,0.20833333333333334,0.16666666666666666,1.0,0.041666666666666664,0.14565588235294116,0.06144583333333333
520,GTPA,11,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.0,0.5106,0.046418181818181824
521,JOAN,1000,0.408,0.534,3.573,0.062,0.0557706794843784,0.187169
522,CFFE,3,0.0,0.0,0.0,0.0,0.0,0.0
523,LBPH,12,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.12844285714285714,0.04995
524,MITC,4,0.25,0.5,0.75,0.0,0.0,0.0
525,HAYW,22,0.09090909090909091,0.4090909090909091,1.2727272727272727,0.0,0.048299999999999996,0.04525909090909091
526,PLMI,15,0.06666666666666667,0.7333333333333333,0.3333333333333333,0.0,0.2424,0.23981333333333332
527,JWEL,40,0.1,0.325,0.425,0.0,0.18749117647058822,0.2692825
528,BGSX,283,0.5724381625441696,0.9858657243816255,6.03886925795053,0.17667844522968199,0.0835507727272727,0.3385268551236749
529,SNCY,38,0.10526315789473684,0.6052631578947368,1.236842105263158,0.0,0.11335,0.10820263157894737
530,TETC,98,0.37755102040816324,1.346938775510204,4.744897959183674,0.1326530612244898,0.5819561051004637,0.4642153061224491
531,OLO,1000,0.421,0.197,1.551,0.038,0.1167438604440417,0.08871440000000001
532,RACB,3,0.0,0.0,0.3333333333333333,0.0,0.8074,0.46646666666666664
533,REVH,8,0.0,0.0,0.125,0.0,0.0,0.1453375
534,VEI,295,0.5559322033898305,0.18983050847457628,3.864406779661017,0.03728813559322034,0.33973654266958425,0.28312915254237286
535,NAPA,20,0.4,0.5,2.3,0.5,0.25867162162162155,0.302725
536,TUYA,563,0.2966252220248668,0.16341030195381884,1.1438721136767318,0.021314387211367674,0.14514382513661203,0.21332877442273532
537,AMAO,4,0.0,2.75,5.75,0.0,0.7783,0.7260249999999999
538,GANX,40,0.175,0.15,0.45,0.0,0.5342999999999999,0.5567599999999999
539,BYTS,16,0.0,0.1875,0.1875,0.0,0.5802666666666666,0.66721875
540,AFCG,12,0.5833333333333334,0.8333333333333334,2.75,0.16666666666666666,-0.11134230769230768,-0.039341666666666664
541,FNCH,25,0.04,0.28,0.28,0.0,0.0,0.0
542,LVRA,3,0.0,0.0,0.0,0.0,0.3729,0.3729
543,CNTB,17,0.0,0.4117647058823529,0.7058823529411765,0.0,-0.08337368421052631,-0.026623529411764706
544,TIL,27,0.3333333333333333,0.5555555555555556,1.7777777777777777,0.07407407407407407,-0.20632027027027028,-0.09258518518518519
545,GLHA,17,0.058823529411764705,0.8235294117647058,0.7058823529411765,0.058823529411764705,0.2807428571428571,0.2316
546,UPC,16,0.0625,0.0625,0.125,0.0,0.281125,0.3154375
547,DGNU,13,0.07692307692307693,0.0,0.15384615384615385,0.0,0.7845,0.7584769230769232
548,VGII,2,0.0,0.0,0.0,0.0,0.296,0.296
549,MOVE,1000,0.508,0.615,4.059,0.093,0.11792936492890996,0.08617920000000001
550,DCRC,8,0.125,0.125,0.125,0.125,0.0,0.1398375
551,DOCN,19,0.3684210526315789,0.47368421052631576,2.736842105263158,0.10526315789473684,0.10934857142857142,0.15485263157894735
552,ACVA,66,0.06060606060606061,0.3333333333333333,0.6212121212121212,0.030303030303030304,0.11189710144927537,0.26783030303030303
553,DISA,11,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.2929,0.09697272727272727
554,KVSC,5,0.0,0.0,0.6,0.0,0.4498,0.32908
555,KVSB,4,0.0,0.0,1.5,0.0,0.3729,0.41135
556,LVTX,29,0.034482758620689655,0.20689655172413793,1.206896551724138,0.0,0.16808809523809526,-0.05490689655172414
557,VZIO,28,0.39285714285714285,0.5357142857142857,3.0357142857142856,0.17857142857142858,0.3861396551724138,0.18451785714285715
558,SEMR,51,0.37254901960784315,0.49019607843137253,3.1176470588235294,0.17647058823529413,0.19974669811320758,0.02883725490196079
559,EEIQ,0,,,,,,
560,LCA,4,0.0,0.0,0.25,0.0,0.5267,0.41135
561,OLK,8,0.0,0.125,0.625,0.0,0.0,0.0
562,CRCT,1000,0.392,0.229,1.737,0.029,0.293787012987013,0.1802718
563,DSEY,25,0.04,0.24,0.44,0.04,0.19158947368421053,0.047000000000000014
564,MSDA,4,0.25,0.5,7.5,0.0,-0.3612,0.18937500000000002
565,EWTX,15,0.06666666666666667,0.26666666666666666,0.4,0.0,0.10412727272727272,0.02545333333333333
566,ZH,1000,0.523,0.552,2.861,0.056,0.1561931863727455,0.1072586
567,ALHC,69,0.11594202898550725,0.34782608695652173,0.8260869565217391,0.014492753623188406,0.18322333333333335,0.19165942028985505
568,HYW,8,0.0,0.5,0.5,0.0,0.4091625,0.11197499999999999
569,IKNA,16,0.1875,0.4375,0.9375,0.0,0.154664,0.17610625
570,DSGN,53,0.4716981132075472,2.4339622641509435,8.924528301886792,0.4339622641509434,0.5511773846153845,0.2603943396226415
571,TDUP,758,0.5197889182058048,0.10290237467018469,3.7691292875989446,0.022427440633245383,0.22783141063956963,0.23794683377308706
572,TWOA,1000,0.836,1.266,8.516,0.152,-0.06457300835654596,0.11916810000000001
573,COUR,1000,0.482,0.62,3.704,0.048,0.17627490729295428,0.1991833
574,ACHL,14,0.07142857142857142,0.2857142857142857,1.2142857142857142,0.07142857142857142,0.1559913043478261,-0.04663571428571428
575,MBTC,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.08457142857142856
576,EM,34,0.4117647058823529,1.7352941176470589,3.2941176470588234,0.058823529411764705,0.7993550802139038,0.7132941176470587
